customerID,MonthlyCharges,Contract,InternetService,Churn
2485-ITVKB,35.1,Month-to-month,DSL,Yes
3669-OYSJI,46.2,Month-to-month,DSL,Yes
1612-EOHDH,45.15,Month-to-month,DSL,Yes
6702-OHFWR,43.3,Month-to-month,DSL,Yes
5296-BFCYD,20.1,Two year,No,No
4510-PYUSH,57.15,Month-to-month,DSL,Yes
9359-JANWS,58.9,Two year,DSL,No
7517-SAWMO,73.2,Month-to-month,Fiber optic,Yes
4143-HHPMK,85.35,Month-to-month,Fiber optic,Yes
3279-DYZQM,19.45,Two year,No,No
7054-LGEQW,45.95,Month-to-month,DSL,Yes
0523-VNGTF,50.5,Month-to-month,DSL,No
9575-IWCAZ,25.1,One year,No,No
7105-MXJLL,60.7,One year,DSL,No
7064-FRRSW,99,One year,Fiber optic,No
7940-UQQUG,104.4,One year,Fiber optic,No
0923-PNFUB,83.75,Month-to-month,Fiber optic,Yes
3961-SXAXY,44.05,Month-to-month,DSL,No
7010-BRBUU,24.1,Two year,No,No
3566-HJGPK,45.55,Month-to-month,DSL,No
3062-ICYZQ,93.8,Month-to-month,Fiber optic,No
9938-PRCVK,19.7,Two year,No,No
0973-KYVNF,70.65,Two year,DSL,No
5129-HHMZC,86.45,Two year,DSL,No
9637-CDTKZ,114.1,Two year,Fiber optic,No
3946-JEWRQ,95.2,One year,Fiber optic,No
7873-CVMAW,88.55,Two year,DSL,No
0463-WZZKO,20.75,Month-to-month,No,No
3494-JCHRQ,70.05,Month-to-month,Fiber optic,Yes
6474-FVJLC,86,Month-to-month,Fiber optic,Yes
4524-QCSSM,44.65,Month-to-month,DSL,No
5832-EXGTT,60.2,Month-to-month,DSL,No
8840-DQLGN,100.5,Month-to-month,Fiber optic,Yes
2039-JONDJ,55.45,One year,DSL,No
7217-JYHOQ,70.3,Month-to-month,DSL,No
6695-FRVEC,60.4,Two year,DSL,No
4547-LYTDD,72.65,Month-to-month,Fiber optic,Yes
9894-QMIMJ,55.8,One year,DSL,No
8069-YQQAJ,31.1,Month-to-month,DSL,No
6770-XUAGN,21,Month-to-month,No,Yes
4193-ORFCL,45.1,Month-to-month,DSL,Yes
1636-NTNCO,50.95,Month-to-month,DSL,No
3466-WAESX,69.1,Month-to-month,DSL,No
9281-PKKZE,43.95,Month-to-month,DSL,No
3638-VBZTA,86.5,Two year,DSL,No
7459-IMVYU,69.95,Month-to-month,DSL,No
7776-QWNFX,50.4,Month-to-month,DSL,Yes
6689-TCZHQ,78.95,Month-to-month,Fiber optic,Yes
8563-OYMQY,90.95,Month-to-month,Fiber optic,No
0754-EEBDC,19.9,Two year,No,No
5777-ZPQNC,20.15,One year,No,No
1951-IEYXM,90.6,Two year,DSL,No
3318-NMQXL,92,Month-to-month,Fiber optic,No
3143-ILDAL,94.45,Month-to-month,Fiber optic,Yes
1022-RKXDR,24.85,One year,No,No
2361-FJWNO,36,One year,DSL,No
2272-UOINI,78.5,Month-to-month,DSL,No
8232-UTFOZ,19.95,Two year,No,No
3750-YHRYO,20.65,One year,No,No
6637-KYRCV,30.5,Month-to-month,DSL,No
5668-MEISB,106.1,Two year,Fiber optic,No
0129-QMPDR,20.5,One year,No,No
7188-CBBBA,95.5,One year,Fiber optic,No
5356-CSVSQ,64.6,Month-to-month,DSL,No
3221-CJMSG,51.1,Month-to-month,DSL,No
4720-VSTSI,84.8,Month-to-month,Fiber optic,Yes
3219-JQRSL,89.1,Two year,DSL,No
2801-NISEI,54.95,Month-to-month,DSL,No
3946-MHCZW,50.9,Month-to-month,DSL,Yes
4623-ZKHLY,20.45,Month-to-month,No,No
6732-VAILE,85.95,Two year,DSL,No
8201-AAXCB,60.35,Month-to-month,DSL,No
7696-CFTAT,19.8,Two year,No,No
1845-CSBRZ,85.35,Month-to-month,Fiber optic,No
2123-VSCOT,72.1,Two year,DSL,No
6651-AZVTJ,99.8,Month-to-month,Fiber optic,Yes
4566-GOLUK,107.35,Month-to-month,Fiber optic,Yes
2484-DGXPZ,19.55,Month-to-month,No,Yes
2018-QKYGT,81.05,Month-to-month,Fiber optic,No
2792-VPPET,20.5,Month-to-month,No,No
7409-JURKQ,111.8,One year,Fiber optic,No
3247-MHJKM,20.2,Month-to-month,No,No
1964-SVLEA,19.7,One year,No,No
4587-NUKOX,79.1,Month-to-month,Fiber optic,Yes
7297-DVYGA,19.85,One year,No,No
2239-CGBUZ,60.5,One year,DSL,No
0854-UYHZD,19.55,Two year,No,No
7243-LCGGZ,20.9,Month-to-month,No,No
8267-KFGYD,21.05,Month-to-month,No,No
4890-VMUAV,71.5,One year,DSL,No
9261-WDCAF,54.65,Month-to-month,DSL,No
3764-MNMOI,19.2,Two year,No,No
7442-YGZFK,49.8,Month-to-month,DSL,No
0420-BWTPW,25.5,Month-to-month,DSL,Yes
8229-BUJHX,20.5,Two year,No,No
7449-HVPIV,90.4,Month-to-month,Fiber optic,No
5504-WSIUR,90.25,One year,Fiber optic,No
8183-ONMXC,80.75,Month-to-month,Fiber optic,Yes
8466-PZBLH,104.6,Two year,Fiber optic,No
9614-RMGHA,91.85,Month-to-month,Fiber optic,Yes
8735-IJJEG,50.2,Month-to-month,DSL,No
0564-MUUQK,95.5,Month-to-month,Fiber optic,No
5054-IEXZT,75.35,Month-to-month,Fiber optic,Yes
5834-ASPWA,75.45,Month-to-month,Fiber optic,Yes
0701-RFGFI,95.4,Month-to-month,Fiber optic,No
0019-EFAEP,101.3,Two year,Fiber optic,No
5619-PTMIK,53.1,Month-to-month,DSL,No
3737-XBQDD,84.85,Month-to-month,Fiber optic,No
5882-CMAZQ,34.25,Month-to-month,DSL,No
5846-QFDFI,88.6,Month-to-month,Fiber optic,No
4445-KWOKW,60.15,One year,DSL,No
3511-APPBJ,99.95,One year,Fiber optic,No
7967-HYCDE,70.7,Month-to-month,Fiber optic,No
2430-RRYUW,54.8,One year,DSL,No
3948-XHGNA,49.55,Month-to-month,DSL,Yes
3723-BFBGR,54.8,Month-to-month,DSL,No
0565-IYCGT,78.6,One year,DSL,Yes
5447-WZAFP,100.3,One year,Fiber optic,No
5110-CHOPY,53.6,Two year,DSL,No
5445-UTODQ,81.1,Month-to-month,Fiber optic,Yes
4425-OWHWB,19.35,One year,No,No
7892-QVYKW,85.6,Month-to-month,Fiber optic,No
9675-ICXCT,80.8,Two year,DSL,No
1024-VRZHF,74.95,Month-to-month,Fiber optic,Yes
4703-MQYKT,19.6,Two year,No,No
9497-QCMMS,93.55,Month-to-month,Fiber optic,Yes
5692-ICXLW,90.7,Month-to-month,Fiber optic,No
0602-DDUML,69.75,Two year,DSL,No
2208-MPXIO,20,Two year,No,No
1960-UYCNN,95.25,Month-to-month,Fiber optic,No
0348-SDKOL,102.1,Month-to-month,Fiber optic,Yes
3190-FZATL,19.95,Month-to-month,No,No
7336-RLLRH,80.85,One year,DSL,No
4373-MAVJG,90.9,Month-to-month,Fiber optic,Yes
8901-HJXTF,29.2,Month-to-month,DSL,Yes
7710-JSYOA,93.3,Two year,Fiber optic,No
5419-KLXBN,89.15,Month-to-month,Fiber optic,Yes
3424-NMNBO,108.85,One year,Fiber optic,Yes
9885-MFVSU,46.35,Two year,DSL,No
4514-GFCFI,84.75,Month-to-month,Fiber optic,Yes
0607-MVMGC,78.75,One year,DSL,No
3365-SAIGS,83.55,Month-to-month,Fiber optic,No
9828-AOQLM,45.7,Month-to-month,DSL,Yes
8022-BECSI,19.6,One year,No,No
8000-REIQB,69.95,Month-to-month,Fiber optic,Yes
9993-LHIEB,67.85,Two year,DSL,No
0266-CLZKZ,105.65,Two year,Fiber optic,No
7615-ESMYF,44.6,Month-to-month,DSL,Yes
3858-VOBET,74.95,Month-to-month,Fiber optic,Yes
7020-OZKXZ,75.5,Month-to-month,Fiber optic,No
3977-QCRSL,20.15,Month-to-month,No,No
0017-DINOC,45.2,Two year,DSL,No
1447-PJGGA,95.25,Two year,Fiber optic,Yes
8565-CLBZW,89.85,Month-to-month,Fiber optic,Yes
9139-WQQDY,100.45,One year,Fiber optic,Yes
0224-HJAPT,47.15,Month-to-month,DSL,Yes
8086-OVPWV,80.2,Month-to-month,Fiber optic,Yes
9430-FRQOC,87.1,Month-to-month,Fiber optic,Yes
7639-OPLNG,79.25,Two year,DSL,No
3074-GQWYX,75.9,Month-to-month,Fiber optic,Yes
1492-QGCLU,85.7,Month-to-month,DSL,No
6845-RGTYS,98.75,Month-to-month,Fiber optic,Yes
7328-OWMOM,20.1,One year,No,No
4418-LZMSV,61.8,Month-to-month,DSL,No
5155-AZQPB,49.9,Month-to-month,DSL,No
8861-HGGKB,86.45,Month-to-month,Fiber optic,Yes
1087-GRUYI,20.4,Two year,No,No
7065-YUNRY,45.3,Month-to-month,DSL,Yes
7694-VLBWQ,104.1,One year,Fiber optic,Yes
2546-KZAAT,75.4,One year,DSL,No
0181-RITDD,108.15,Two year,Fiber optic,No
5989-PGKJB,86.25,Month-to-month,Fiber optic,No
4795-KTRTH,81,Month-to-month,Fiber optic,Yes
8272-ONJLV,95.7,One year,Fiber optic,No
1488-PBLJN,116.85,Two year,Fiber optic,No
0308-GIQJT,105.75,One year,Fiber optic,No
3778-FOAQW,20.15,One year,No,No
4452-ROHMO,19.6,Two year,No,No
6481-OGDOO,90.6,One year,Fiber optic,Yes
3090-LETTY,60.95,Month-to-month,DSL,No
5349-AZPEW,25.05,Month-to-month,DSL,No
3753-TSEMP,88.15,Month-to-month,Fiber optic,Yes
8305-VHZBZ,20.2,Month-to-month,No,Yes
9720-JJJOR,60.3,One year,DSL,No
8100-HZZLJ,63.95,Month-to-month,DSL,No
8775-ERLNB,74.3,Month-to-month,Fiber optic,No
8309-IEYJD,70.6,Month-to-month,Fiber optic,No
9172-JITSM,90.8,Month-to-month,Fiber optic,Yes
6298-QDFNH,79.35,Month-to-month,Fiber optic,Yes
7398-HPYZQ,90.55,Two year,DSL,No
3546-GHEAE,19.45,Two year,No,No
7361-YPXFS,64.45,Month-to-month,DSL,No
6557-BZXLQ,69.65,Month-to-month,Fiber optic,No
2550-QHZGP,19.5,One year,No,No
7519-JTWQH,110.5,Two year,Fiber optic,No
2538-OIMXF,24.7,Month-to-month,DSL,No
8543-MSDMF,77.4,Month-to-month,DSL,No
9961-JBNMK,96.8,Month-to-month,Fiber optic,Yes
1170-SASML,85.4,Month-to-month,Fiber optic,No
4872-JCVCA,47.6,Two year,DSL,No
5346-BZCHP,19.4,Two year,No,No
2038-LLMLM,103.85,Month-to-month,Fiber optic,No
6173-ITPWD,83.35,Month-to-month,Fiber optic,Yes
9734-UYXQI,49.4,Month-to-month,DSL,Yes
1216-BGTSP,108.45,Month-to-month,Fiber optic,No
4138-NAXED,81,Month-to-month,Fiber optic,No
2189-UXTKY,79.2,Month-to-month,DSL,Yes
0744-BIKKF,86.65,Two year,DSL,No
7483-IQWIB,92.95,Month-to-month,Fiber optic,No
5248-KWLAR,90.35,Two year,DSL,No
4958-GZWIY,48.7,Month-to-month,DSL,Yes
7996-MHXLW,25.15,Two year,No,No
7833-PKIHD,76.4,One year,DSL,No
7061-OVMIM,19.55,One year,No,No
5153-RTHKF,85.35,Month-to-month,Fiber optic,No
1852-QSWCD,24.8,Two year,No,No
4832-VRBMR,103.15,One year,Fiber optic,No
9079-LWTFD,100.75,Month-to-month,Fiber optic,No
6356-ELRKD,95.6,Month-to-month,Fiber optic,Yes
8624-GIOUT,59.75,Month-to-month,DSL,Yes
3392-EHMNK,94.1,Two year,Fiber optic,No
5986-WWXDV,19.35,One year,No,No
3061-BCKYI,19.9,Month-to-month,No,No
6179-GJPSO,108.15,Month-to-month,Fiber optic,Yes
7901-TBKJX,101.05,Month-to-month,Fiber optic,No
7228-PAQPD,59.1,One year,DSL,No
3177-LASXD,71.35,Month-to-month,Fiber optic,Yes
7746-QYVCO,55.85,One year,DSL,No
5804-HYIEZ,106.05,Month-to-month,Fiber optic,No
9919-FZDED,84.1,Two year,DSL,No
5934-TSSAU,75.3,Month-to-month,Fiber optic,No
3486-KHMLI,24.7,Month-to-month,No,No
4897-QSUYC,20.15,Month-to-month,No,Yes
1084-UQCHV,69.75,Month-to-month,Fiber optic,Yes
8290-YWKHZ,93.2,Month-to-month,Fiber optic,Yes
2955-BJZHG,80.85,Month-to-month,Fiber optic,Yes
3806-DXQOM,33.65,Month-to-month,DSL,Yes
6784-XYJAE,55.8,One year,DSL,No
3933-DQPWX,39.7,Two year,DSL,No
6661-EIPZC,29.5,Month-to-month,DSL,No
8957-THMOA,20.15,Two year,No,No
2251-PYLPB,79.55,Two year,DSL,No
5555-RNPGT,24.8,Month-to-month,No,No
1057-FOGLZ,19.65,Month-to-month,No,No
9300-RENDD,79.95,Month-to-month,Fiber optic,Yes
0761-AETCS,19.3,Month-to-month,No,Yes
8087-LGYHQ,94.05,Month-to-month,Fiber optic,No
4137-BTIKL,90.75,Month-to-month,Fiber optic,No
2190-BCXEC,78.85,Month-to-month,Fiber optic,No
6227-FBDXH,99.5,One year,Fiber optic,No
2153-MREFK,99.2,One year,Fiber optic,Yes
2911-WDXMV,80.55,Month-to-month,Fiber optic,No
7206-PQBBZ,70.2,Month-to-month,Fiber optic,No
3106-ULWFW,85.2,Month-to-month,Fiber optic,Yes
0925-VYDLG,75.25,Month-to-month,Fiber optic,Yes
4547-FZJWE,59.45,One year,DSL,No
7422-WNBTY,93.35,Month-to-month,Fiber optic,No
0842-IWYCP,44.95,Month-to-month,DSL,No
3521-HTQTV,26.1,Two year,No,No
3744-ZBHON,20.2,Month-to-month,No,No
3373-DIUUN,21.25,Two year,No,No
8383-SGHJU,59.4,One year,DSL,No
7607-QKKTJ,95,One year,Fiber optic,No
7707-PYBBH,61.9,Month-to-month,DSL,No
8984-HPEMB,118.65,Two year,Fiber optic,No
4349-GFQHK,54.35,Month-to-month,DSL,Yes
4139-DETXS,64.45,Two year,DSL,No
9779-DPNEJ,80.15,Month-to-month,Fiber optic,No
9805-FILKB,20.2,One year,No,No
5793-YOLJN,21,Two year,No,No
0673-IGUQO,20.45,Month-to-month,No,No
4123-FCVCB,75.85,One year,DSL,No
8819-IMISP,80.45,Month-to-month,Fiber optic,No
7802-EFKNY,24.95,Month-to-month,DSL,Yes
8311-UEUAB,75.5,Two year,DSL,No
5858-EAFCZ,44.45,Month-to-month,DSL,No
8035-BUYVG,42.35,One year,DSL,Yes
1163-ONYEY,74.55,Month-to-month,DSL,No
9787-XVQIU,75.3,Month-to-month,Fiber optic,Yes
8945-MUQUF,94.8,One year,Fiber optic,Yes
5656-MJEFC,48.15,Two year,DSL,No
6082-OQFBA,19.65,One year,No,No
8051-HJRLT,70.55,Month-to-month,Fiber optic,Yes
8974-OVACP,20.15,Month-to-month,No,No
4010-YLMVT,106.6,Month-to-month,Fiber optic,No
1379-FRVEB,91,Month-to-month,Fiber optic,No
8612-GXIDD,25.4,Two year,No,No
6288-CHQJB,69.95,Two year,DSL,No
8160-HOWOX,66.85,Month-to-month,DSL,No
3023-GFLBR,86.15,Month-to-month,Fiber optic,Yes
6648-INWPS,20.15,Month-to-month,No,No
4223-BKEOR,64.85,One year,DSL,No
4079-VTGLK,74.85,Two year,DSL,No
1763-WQFUK,50.5,Month-to-month,DSL,No
1391-UBDAR,72.9,Month-to-month,Fiber optic,No
8894-JVDCV,115.05,One year,Fiber optic,No
2023-VQFDL,19,Month-to-month,No,No
1345-GKDZZ,19.55,Month-to-month,No,No
2014-MKGMH,101.1,One year,Fiber optic,No
5628-FCGYG,84.1,Month-to-month,Fiber optic,No
2560-WBWXF,24.15,Two year,No,No
0248-IPDFW,50.1,Month-to-month,DSL,No
7978-DKUQH,74.6,Month-to-month,Fiber optic,No
4335-UPJSI,19.75,Two year,No,No
0524-IAVZO,85,Month-to-month,Fiber optic,Yes
2737-YNGYW,80.55,Month-to-month,Fiber optic,Yes
1784-EZDKJ,106.8,One year,Fiber optic,No
9297-FVVDH,84.5,Two year,DSL,No
8007-YYPWD,25.05,Two year,No,No
7101-HRBLJ,83.7,Two year,DSL,No
5159-YFPKQ,75.8,Month-to-month,Fiber optic,Yes
6635-CPNUN,96.6,Month-to-month,Fiber optic,No
4021-RQSNY,98.5,Month-to-month,Fiber optic,Yes
5453-YBTWV,101.1,Two year,Fiber optic,No
5039-LZRQT,20.2,One year,No,No
2931-VUVJN,94.05,One year,Fiber optic,No
9061-TIHDA,95.25,Month-to-month,Fiber optic,Yes
8699-ASUFO,74.4,Month-to-month,Fiber optic,Yes
6418-PIQSP,81,Two year,DSL,No
8220-OCUFY,60.25,One year,DSL,No
3995-WFCSM,60.85,Month-to-month,DSL,No
1895-QTKDO,43.95,Month-to-month,DSL,No
2038-OEQZH,86.05,Month-to-month,Fiber optic,No
1178-PZGAB,20.25,One year,No,No
7927-AUXBZ,85.15,Month-to-month,Fiber optic,Yes
2626-VEEWG,19.4,Two year,No,No
2878-RMWXY,102.65,Two year,Fiber optic,No
1657-DYMBM,19.9,Two year,No,No
7311-MQJCH,19.55,One year,No,No
7375-WMVMT,95.5,Two year,Fiber optic,No
1136-XGEQU,84.15,One year,DSL,No
2530-FMFXO,103.2,Two year,Fiber optic,No
6844-DZKRF,50.2,Month-to-month,DSL,No
4695-WJZUE,88.55,Month-to-month,Fiber optic,Yes
7619-ODSGN,54.75,Month-to-month,DSL,Yes
5970-GHJAW,19.95,Two year,No,No
8879-XUAHX,116.25,Two year,Fiber optic,No
3689-MOZGR,31.2,Month-to-month,DSL,No
4195-PNGZS,24.45,Two year,No,No
5003-XZWWO,84.2,Two year,DSL,No
3988-RQIXO,91.3,Month-to-month,Fiber optic,Yes
7622-FWGEW,85.65,Two year,DSL,No
6922-NCEDI,21.2,One year,No,No
2514-GINMM,79.5,Month-to-month,Fiber optic,Yes
9891-NQDBD,25.55,One year,No,No
6131-IUNXN,20.2,Month-to-month,No,No
8548-AWOFC,63.85,Month-to-month,DSL,No
9798-DRYDS,61.95,One year,DSL,No
8532-UEFWH,25.75,Two year,No,No
6296-DDOOR,58.2,One year,DSL,No
7951-VRDVK,85.85,One year,DSL,No
5931-FLJJF,70.1,Month-to-month,Fiber optic,Yes
4815-YOSUK,104.9,One year,Fiber optic,No
2659-VXMWZ,111.3,One year,Fiber optic,Yes
0380-NEAVX,99.85,One year,Fiber optic,No
3207-OYBWH,95.25,Month-to-month,Fiber optic,Yes
4285-GYRQC,86.25,Month-to-month,Fiber optic,Yes
7216-EWTRS,100.8,Month-to-month,Fiber optic,Yes
4365-MSDYN,19.55,Month-to-month,No,No
7036-TYDEC,104,Two year,Fiber optic,No
5802-ADBRC,104.4,One year,Fiber optic,No
8076-FEZKJ,19.5,One year,No,No
5197-YPYBZ,25.25,Two year,No,No
8337-MSSXB,86.3,Month-to-month,Fiber optic,Yes
4312-GVYNH,49.85,Two year,DSL,No
8495-LJDFO,108.95,Month-to-month,Fiber optic,No
0839-JTCUD,89.9,Two year,DSL,No
5494-WOZRZ,82,Two year,DSL,No
1302-UHBDD,89.95,Month-to-month,Fiber optic,No
2234-EOFPT,79.35,Two year,DSL,No
8619-IJNDK,64.05,Two year,DSL,No
8378-LKJAF,101.15,Month-to-month,Fiber optic,No
8182-BJDSI,89.95,Month-to-month,Fiber optic,Yes
2528-HFYZX,76.45,Month-to-month,Fiber optic,Yes
1153-GNOLC,39.1,One year,DSL,No
3298-QEICA,34.6,Two year,DSL,No
0788-DXBFY,19.55,One year,No,No
3597-YASZG,104.45,Two year,Fiber optic,No
3496-LFSZU,70.5,Month-to-month,Fiber optic,No
5242-UOWHD,20.35,Two year,No,No
2482-CZGBB,70,Month-to-month,Fiber optic,Yes
6479-SZPLM,19.45,Two year,No,No
8097-VBQTZ,69.9,Month-to-month,DSL,No
4500-HKANN,59.7,Two year,DSL,No
9917-KWRBE,78.35,One year,DSL,No
3420-ZDBMA,71.45,Month-to-month,Fiber optic,No
2212-LYASK,45.85,One year,DSL,No
1393-IMKZG,95.85,Month-to-month,Fiber optic,No
8069-RHUXK,35.7,Two year,DSL,No
3398-GCPMU,89.55,Two year,DSL,No
2908-WGAXL,24.95,Two year,No,No
3378-AJRAO,24.85,One year,No,No
1013-QCWAM,100.8,Month-to-month,Fiber optic,No
0866-QLSIR,64.4,One year,DSL,Yes
6050-FFXES,105.35,Two year,Fiber optic,No
7181-BQYBV,102.45,Month-to-month,Fiber optic,Yes
0362-RAOQO,19.65,Two year,No,No
9554-DFKIC,54.45,Month-to-month,DSL,No
5527-ACHSO,70.5,Month-to-month,DSL,No
0829-DDVLK,20.1,One year,No,No
1399-UBQIU,69.35,Month-to-month,DSL,No
1813-JLKWR,19.8,One year,No,No
0336-PIKEI,74.4,Two year,DSL,No
7322-OCWHC,93.05,Two year,Fiber optic,No
9537-VHDTA,51.2,Month-to-month,DSL,No
4957-TIALW,65.6,One year,DSL,No
2054-PJOCK,80.55,One year,DSL,No
9150-HEPMB,52.7,One year,DSL,No
9030-QGZNL,20.85,Two year,No,No
6204-IEUXJ,80.1,Month-to-month,Fiber optic,Yes
3126-WQMGH,52.15,Month-to-month,DSL,No
4529-CKBCL,80.2,Month-to-month,Fiber optic,Yes
2506-CLAKW,98.15,Month-to-month,Fiber optic,Yes
7176-WRTNX,114.95,Two year,Fiber optic,No
1583-IHQZE,112.95,Month-to-month,Fiber optic,Yes
5732-IKGQH,104.45,One year,Fiber optic,No
9239-GZHZE,113.65,Two year,Fiber optic,No
7205-BAIAD,20.6,Two year,No,No
0151-ONTOV,70.9,Month-to-month,Fiber optic,Yes
4140-MUHUG,86.85,Month-to-month,Fiber optic,Yes
0093-EXYQL,91.55,Month-to-month,Fiber optic,No
8064-RAVOH,49.85,Month-to-month,DSL,No
0219-QAERP,19.8,One year,No,No
0320-JDNQG,99.85,Month-to-month,Fiber optic,Yes
7180-PISOG,74.5,Month-to-month,Fiber optic,Yes
9168-INPSZ,104.15,Month-to-month,Fiber optic,No
3571-RFHAR,109.15,Month-to-month,Fiber optic,Yes
0015-UOCOJ,48.2,Month-to-month,DSL,No
5334-AFQJB,25.1,Two year,No,No
2754-SDJRD,100.15,Month-to-month,Fiber optic,No
9578-VRMNM,65.2,Month-to-month,DSL,Yes
1587-FKLZB,99.5,Month-to-month,Fiber optic,Yes
6140-QNRQQ,71.55,Month-to-month,Fiber optic,Yes
8963-JLGJT,55.9,Month-to-month,DSL,No
4307-KTUMW,93.9,Month-to-month,Fiber optic,Yes
1465-LNTLJ,64.4,Month-to-month,DSL,No
5440-FLBQG,108.4,Two year,Fiber optic,Yes
2135-DQWAQ,85.3,Month-to-month,Fiber optic,No
4056-QHXHZ,107.45,Two year,Fiber optic,No
7470-MCQTK,48.75,Month-to-month,DSL,Yes
7488-MXJIV,85.65,Month-to-month,Fiber optic,Yes
7401-JIXNM,91.3,Two year,DSL,No
9339-FIIJL,85.95,Two year,DSL,No
2027-FECZV,106.7,Month-to-month,Fiber optic,Yes
2672-DZUOY,25.15,Month-to-month,DSL,Yes
4706-DGAHW,45.2,Month-to-month,DSL,No
3870-MQAMG,110.35,One year,Fiber optic,Yes
6670-MFRPK,79.2,Two year,Fiber optic,No
6177-PEVRA,55.5,Two year,DSL,No
4800-CZMPC,103.25,One year,Fiber optic,Yes
4813-HQMGZ,90.25,Month-to-month,Fiber optic,No
7579-KKLOE,91.25,Two year,DSL,No
7377-DMMRI,47.8,Month-to-month,DSL,Yes
8402-EIVQS,100.9,One year,Fiber optic,No
4947-DSMXK,97.7,Month-to-month,Fiber optic,No
7245-NIIWQ,69.85,Month-to-month,Fiber optic,No
0002-ORFBO,65.6,One year,DSL,No
3324-OIRTO,104.65,One year,Fiber optic,No
5414-OFQCB,90.45,Two year,Fiber optic,No
4967-WPNCF,63.7,Two year,DSL,No
8552-OBVRU,104.5,Month-to-month,Fiber optic,No
8499-BRXTD,20.1,One year,No,No
9154-QDGTH,104.3,One year,Fiber optic,No
8197-BFWVU,93.25,Two year,DSL,No
2577-GVSIL,73.45,One year,DSL,No
9367-OIUXP,20.7,Month-to-month,No,No
6770-UAYGJ,25.25,Two year,No,No
6463-HHXJR,100.5,Two year,Fiber optic,No
7928-VJYAB,90.6,Month-to-month,Fiber optic,No
1187-WILMM,89.4,Two year,DSL,No
9776-OJUZI,95.45,Month-to-month,Fiber optic,No
1306-RPWXZ,20.45,Two year,No,No
8949-JTMAY,98.6,Month-to-month,Fiber optic,Yes
2774-LVQUS,83.05,Month-to-month,Fiber optic,Yes
3097-PYWXL,19.95,Month-to-month,No,No
2266-SJNAT,109.15,One year,Fiber optic,No
0869-PAPRP,85.7,Month-to-month,Fiber optic,No
4238-JSSWH,102.05,Month-to-month,Fiber optic,No
2972-YDYUW,94.7,One year,Fiber optic,No
1104-FEJAM,64.4,Month-to-month,DSL,No
2809-ILCYT,26.8,One year,No,No
5499-ECUTN,66.05,One year,DSL,No
4981-FLTMF,65.2,Month-to-month,DSL,No
9121-PHQSR,85.05,Month-to-month,Fiber optic,No
3113-IWHLC,55.8,Month-to-month,DSL,No
3211-ILJTT,70.4,Month-to-month,Fiber optic,Yes
4612-THJBS,104.75,One year,Fiber optic,Yes
4277-BWBML,19.95,Two year,No,No
4094-NSEDU,94.25,Month-to-month,Fiber optic,Yes
0234-TEVTT,45,One year,DSL,No
4304-TSPVK,114.9,Two year,Fiber optic,No
1552-AAGRX,106.4,Month-to-month,Fiber optic,No
2637-FKFSY,46.1,Month-to-month,DSL,No
9796-MVYXX,39.7,Two year,DSL,No
7874-ECPQJ,20.05,Month-to-month,No,No
0020-INWCK,95.75,Two year,Fiber optic,No
7089-RKVSZ,24.4,One year,No,No
2683-JXWQQ,33.6,Month-to-month,DSL,No
9548-ZMVTX,90.45,Two year,Fiber optic,No
8739-XNIKG,84,Month-to-month,Fiber optic,No
9755-JHNMN,67.4,Two year,DSL,No
3981-QSVQI,19.7,Month-to-month,No,No
2789-HQBOU,80.35,Month-to-month,Fiber optic,No
9424-CMPOG,19.6,Two year,No,No
5067-WJEUN,54.2,Two year,DSL,No
3450-WXOAT,45.2,Month-to-month,DSL,No
9251-WNSOD,75.1,One year,DSL,No
6974-DAFLI,19.7,One year,No,No
2616-UUTFK,72.75,Month-to-month,DSL,No
7064-JHXCE,20.05,Two year,No,No
5103-MHMHY,45.95,Month-to-month,DSL,Yes
7989-AWGEH,39.2,Month-to-month,DSL,No
4373-VVHQL,44.75,Month-to-month,DSL,No
4559-UWIHT,82.65,Month-to-month,Fiber optic,No
7268-IGMFD,93.9,Month-to-month,Fiber optic,No
1846-XWOQN,70.15,Month-to-month,Fiber optic,Yes
0235-KGSLC,85.55,Month-to-month,Fiber optic,Yes
6650-BWFRT,117.15,Two year,Fiber optic,No
9570-KYEUA,99.25,Two year,Fiber optic,No
6993-YGFJV,112.55,Two year,Fiber optic,No
2712-SYWAY,25.7,Month-to-month,No,No
0730-BGQGF,90.3,Two year,DSL,No
5498-IBWPI,49.4,One year,DSL,No
9101-NTIXF,19.4,Month-to-month,No,No
0013-SMEOE,109.7,Two year,Fiber optic,No
9314-QDMDW,61.25,One year,DSL,No
9308-ANMVE,55.3,Month-to-month,DSL,No
2884-GBPFB,70.3,Month-to-month,Fiber optic,Yes
3757-NJYBX,106.35,Month-to-month,Fiber optic,Yes
3413-DHLPB,103.75,Month-to-month,Fiber optic,No
7649-PHJVR,19.5,One year,No,No
6114-TCFID,39.5,One year,DSL,No
3787-TRIAL,26.05,Month-to-month,DSL,No
2573-GYRUU,91.05,Month-to-month,Fiber optic,No
5156-UMKOW,29.65,Month-to-month,DSL,No
1247-QBVSH,50.2,Month-to-month,DSL,No
6734-GMPVK,105.3,Month-to-month,Fiber optic,No
9822-OAOVB,55.45,Month-to-month,DSL,No
6161-ERDGD,85.45,One year,DSL,No
1226-JZNKR,19.8,One year,No,No
7318-EIVKO,59.25,Month-to-month,DSL,No
